Member,Order,SKU,Created On,Description
M09736,6687487,34992816,2014-07-18 18:09:59.615999939,Cookies
M09736,6687487,7572303,2014-07-18 18:09:59.615999939,Namkeen
M09736,6687487,15669856,2014-07-18 18:09:59.615999939,Sugar
M09736,6687487,15668478,2014-07-18 18:09:59.615999939,Banana
M09736,6687487,7569803,2014-07-18 18:09:59.615999939,Namkeen
M09736,6687487,34989501,2014-07-18 18:09:59.615999939,Other Dals
M09736,6687487,34989499,2014-07-18 18:09:59.615999939,Other Dals
M09736,6704782,21409124,2014-07-23 18:54:59.615999939,Sugar Cubes
M09736,6704782,7572303,2014-07-23 18:54:59.615999939,Namkeen
M09736,6704782,15669777,2014-07-23 18:54:59.615999939,Urad Dal
M09736,6704782,15669830,2014-07-23 18:54:59.615999939,Other Rice Products
M09736,6704782,15669865,2014-07-23 18:54:59.615999939,Other Dals
M09736,6704782,15669789,2014-07-23 18:54:59.615999939,Boiled Rice
M09736,6704782,15669856,2014-07-23 18:54:59.615999939,Sugar
M09736,6704782,15669859,2014-07-23 18:54:59.615999939,Toor Dal
M09736,6704782,34989440,2014-07-23 18:54:59.615999939,Other Rice Products
M09736,6704782,34989441,2014-07-23 18:54:59.615999939,Soya Products
M09736,6734605,15668468,2014-07-13 08:35:00.096000172,Beans
M09736,6734605,15669767,2014-07-13 08:35:00.096000172,Urad Dal
M09736,6734605,15668381,2014-07-13 08:35:00.096000172,Other Vegetables
M09736,6734605,15668465,2014-07-13 08:35:00.096000172,Root Vegetables
M09736,6734605,15669780,2014-07-13 08:35:00.096000172,Sugar
M09736,6734605,15670252,2014-07-13 08:35:00.096000172,Organic F&V
M09736,6734605,15668688,2014-07-13 08:35:00.096000172,Root Vegetables
M09736,6734605,34989441,2014-07-13 08:35:00.096000172,Soya Products
M09736,6734605,7572306,2014-07-13 08:35:00.096000172,Snacky Nuts
M09736,6734605,15669865,2014-07-13 08:35:00.096000172,Other Dals
M09736,6734605,15669970,2014-07-13 08:35:00.096000172,Cashews
M09736,6734605,15669859,2014-07-13 08:35:00.096000172,Toor Dal
M09736,6734605,15668684,2014-07-13 08:35:00.096000172,Beans
M09736,6734605,34989501,2014-07-13 08:35:00.096000172,Other Dals
M09736,6743451,15669790,2014-07-15 22:03:59.615999809,Other Rice Products
M09736,6743451,15669884,2014-07-15 22:03:59.615999809,Whole Spices
M09736,6743451,29247229,2014-07-15 22:03:59.615999809,Whole Spices
M09736,6786934,34987566,2014-06-19 19:34:00.192000216,Whole Spices
M09736,6786934,15668416,2014-06-19 19:34:00.192000216,Banana
M09736,6794402,15668381,2014-06-22 12:24:00.287999758,Other Vegetables
M09736,6794402,92436826,2014-06-22 12:24:00.287999758,Washing Bars
M09736,6794402,15669767,2014-06-22 12:24:00.287999758,Urad Dal
M09736,6794402,15669803,2014-06-22 12:24:00.287999758,Cashews
M09736,6794402,34987569,2014-06-22 12:24:00.287999758,Powdered Spices
M09736,6794402,15669830,2014-06-22 12:24:00.287999758,Other Rice Products
M09736,6794402,15669863,2014-06-22 12:24:00.287999758,Moong Dal
M09736,6794402,7572306,2014-06-22 12:24:00.287999758,Snacky Nuts
M09736,6794402,21409002,2014-06-22 12:24:00.287999758,Moong Dal
M09736,6794402,15669772,2014-06-22 12:24:00.287999758,Other Dals
M09736,6794402,15669965,2014-06-22 12:24:00.287999758,Raisins
M09736,6794402,15668375,2014-06-22 12:24:00.287999758,Root Vegetables
M09736,6794402,15669789,2014-06-22 12:24:00.287999758,Boiled Rice
M09736,6794402,34990774,2014-06-22 12:24:00.287999758,Eggs
M09736,6794402,15669856,2014-06-22 12:24:00.287999758,Sugar
M09736,6794402,15668685,2014-06-22 12:24:00.287999758,Beans
M09736,6794402,15669811,2014-06-22 12:24:00.287999758,Almonds
M09736,6794402,15668478,2014-06-22 12:24:00.287999758,Banana
M09736,6811376,34992815,2014-06-27 20:15:00.000000000,Cookies
M09736,6811376,15669815,2014-06-27 20:15:00.000000000,Jaggery
M09736,6811376,7569805,2014-06-27 20:15:00.000000000,Namkeen
M09736,6811376,15669859,2014-06-27 20:15:00.000000000,Toor Dal
M09736,6811376,34990774,2014-06-27 20:15:00.000000000,Eggs
M09736,6811376,15668375,2014-06-27 20:15:00.000000000,Root Vegetables
M09736,6811376,21409124,2014-06-27 20:15:00.000000000,Sugar Cubes
M09736,6811376,15668478,2014-06-27 20:15:00.000000000,Banana
M09736,6811376,7572306,2014-06-27 20:15:00.000000000,Snacky Nuts
M09736,6811376,15668465,2014-06-27 20:15:00.000000000,Root Vegetables
M09736,6811376,15668685,2014-06-27 20:15:00.000000000,Beans
M09736,6811376,15669965,2014-06-27 20:15:00.000000000,Raisins
M09736,7887787,7572306,2014-06-15 08:44:00.096000043,Snacky Nuts
M09736,7887787,15669856,2014-06-15 08:44:00.096000043,Sugar
M09736,7887787,34989209,2014-06-15 08:44:00.096000043,Corn Snacks
M09736,7887787,15669789,2014-06-15 08:44:00.096000043,Boiled Rice
M09736,7887787,15668416,2014-06-15 08:44:00.096000043,Banana
M09736,7931131,34986125,2014-05-17 12:49:59.808000285,Whole Spices
M09736,7931131,15669830,2014-05-17 12:49:59.808000285,Other Rice Products
M09736,7931131,15669823,2014-05-17 12:49:59.808000285,Whole Spices
M09736,7931131,15669970,2014-05-17 12:49:59.808000285,Cashews
M09736,7931131,15668685,2014-05-17 12:49:59.808000285,Beans
M09736,7931131,7580802,2014-05-17 12:49:59.808000285,Sunflower Oils
M09736,7931131,15668375,2014-05-17 12:49:59.808000285,Root Vegetables
M09736,7931131,15669810,2014-05-17 12:49:59.808000285,Almonds
M09736,7931131,15668465,2014-05-17 12:49:59.808000285,Root Vegetables
M09736,7931131,15668478,2014-05-17 12:49:59.808000285,Banana
M09736,7931131,7569805,2014-05-17 12:49:59.808000285,Namkeen
M09736,7931131,7572306,2014-05-17 12:49:59.808000285,Snacky Nuts
M09736,7931131,15668381,2014-05-17 12:49:59.808000285,Other Vegetables
M09736,7931131,34989441,2014-05-17 12:49:59.808000285,Soya Products
M09736,7931131,92436826,2014-05-17 12:49:59.808000285,Washing Bars
M09736,7931131,15669772,2014-05-17 12:49:59.808000285,Other Dals
M09736,7931131,15668468,2014-05-17 12:49:59.808000285,Beans
M09736,7931131,15669760,2014-05-17 12:49:59.808000285,Whole Spices
M09736,7931131,34989440,2014-05-17 12:49:59.808000285,Other Rice Products
M09736,7931131,15669821,2014-05-17 12:49:59.808000285,Whole Spices
M09736,7931131,15669789,2014-05-17 12:49:59.808000285,Boiled Rice
M09736,7931131,21409124,2014-05-17 12:49:59.808000285,Sugar Cubes
M09736,7931131,15669856,2014-05-17 12:49:59.808000285,Sugar
M09736,7931131,15669777,2014-05-17 12:49:59.808000285,Urad Dal
M09736,7948600,7569805,2014-05-23 23:26:59.711999732,Namkeen
M09736,7948600,21409124,2014-05-23 23:26:59.711999732,Sugar Cubes
M09736,7948600,15668478,2014-05-23 23:26:59.711999732,Banana
M09736,7948600,7624788,2014-05-23 23:26:59.711999732,Ghee
M09736,7948600,7547323,2014-05-23 23:26:59.711999732,Liquid Soaps & Bars
M09736,7948600,7572306,2014-05-23 23:26:59.711999732,Snacky Nuts
M09736,7948600,15669772,2014-05-23 23:26:59.711999732,Other Dals
M09736,7948600,34989209,2014-05-23 23:26:59.711999732,Corn Snacks
M09736,7948600,15669789,2014-05-23 23:26:59.711999732,Boiled Rice
M09736,7948600,15668685,2014-05-23 23:26:59.711999732,Beans
M09736,7948600,15668375,2014-05-23 23:26:59.711999732,Root Vegetables
M09736,7948600,15669965,2014-05-23 23:26:59.711999732,Raisins
M09736,7948600,15668468,2014-05-23 23:26:59.711999732,Beans
M09736,7948600,15669856,2014-05-23 23:26:59.711999732,Sugar
M09736,7948600,15669777,2014-05-23 23:26:59.711999732,Urad Dal
M09736,7998535,15668478,2014-04-23 19:21:00.000000129,Banana
M09736,8008269,34989440,2014-04-27 08:26:00.096000293,Other Rice Products
M09736,8008269,34989499,2014-04-27 08:26:00.096000293,Other Dals
M09736,8008269,34989501,2014-04-27 08:26:00.096000293,Other Dals
M09736,8008269,93025752,2014-04-27 08:26:00.096000293,Cream Biscuits
M09736,8008269,15668379,2014-04-27 08:26:00.096000293,Other Vegetables
M09736,8008269,15668468,2014-04-27 08:26:00.096000293,Beans
M09736,8008269,15669767,2014-04-27 08:26:00.096000293,Urad Dal
M09736,8008269,7580802,2014-04-27 08:26:00.096000293,Sunflower Oils
M09736,8008269,15669859,2014-04-27 08:26:00.096000293,Toor Dal
M09736,8008269,15668377,2014-04-27 08:26:00.096000293,Root Vegetables
M09736,8008269,7594821,2014-04-27 08:26:00.096000293,Instant Noodles
M09736,8008269,15668478,2014-04-27 08:26:00.096000293,Banana
M09736,8008269,15669789,2014-04-27 08:26:00.096000293,Boiled Rice
M09736,8008269,7547323,2014-04-27 08:26:00.096000293,Liquid Soaps & Bars
M09736,8008269,15669856,2014-04-27 08:26:00.096000293,Sugar
M09736,8014606,7585573,2014-04-29 17:33:59.615999809,Cakes
M09736,8044079,15668416,2014-04-14 08:12:00.288000138,Banana
M09736,8044079,15669789,2014-04-14 08:12:00.288000138,Boiled Rice
M09736,8052390,15669804,2014-04-18 09:36:59.616000190,Cashews
M09736,8052390,29247171,2014-04-18 09:36:59.616000190,Whole Spices
M09736,8052390,15668468,2014-04-18 09:36:59.616000190,Beans
M09736,8052390,15668465,2014-04-18 09:36:59.616000190,Root Vegetables
M09736,8052390,15669815,2014-04-18 09:36:59.616000190,Jaggery
M09736,8052390,7623116,2014-04-18 09:36:59.616000190,Liquid Soaps & Bars
M09736,8052390,15669963,2014-04-18 09:36:59.616000190,Raisins
M09736,8052390,21409124,2014-04-18 09:36:59.616000190,Sugar Cubes
M09736,8052390,15669830,2014-04-18 09:36:59.616000190,Other Rice Products
M09736,8052390,7585571,2014-04-18 09:36:59.616000190,Cakes
M09736,8052390,15669856,2014-04-18 09:36:59.616000190,Sugar
M09736,8052390,15669965,2014-04-18 09:36:59.616000190,Raisins
M09736,8052390,15668462,2014-04-18 09:36:59.616000190,Gourd & Cucumber
M09736,8052390,7753739,2014-04-18 09:36:59.616000190,Health Drinks
M09736,8057553,15669863,2014-04-20 11:53:59.711999982,Moong Dal
M09736,8057553,15669860,2014-04-20 11:53:59.711999982,Moong Dal
M09736,8057553,92436826,2014-04-20 11:53:59.711999982,Washing Bars
M09736,8057553,15669858,2014-04-20 11:53:59.711999982,Boiled Rice
M09736,8057553,7572306,2014-04-20 11:53:59.711999982,Snacky Nuts
M09736,8057553,7608484,2014-04-20 11:53:59.711999982,"Shaving Cream, Foam & Gels"
M09736,8057553,21409124,2014-04-20 11:53:59.711999982,Sugar Cubes
M09736,8057553,7569805,2014-04-20 11:53:59.711999982,Namkeen
M09736,8057553,15668416,2014-04-20 11:53:59.711999982,Banana
M09736,8057553,15668377,2014-04-20 11:53:59.711999982,Root Vegetables
M09736,8062224,7572306,2014-03-26 19:09:59.903999827,Snacky Nuts
M09736,8062224,15668478,2014-03-26 19:09:59.903999827,Banana
M09736,8062224,34990774,2014-03-26 19:09:59.903999827,Eggs
M09736,8062224,15669856,2014-03-26 19:09:59.903999827,Sugar
M09736,8062224,15668467,2014-03-26 19:09:59.903999827,Beans
M09736,8062224,15668381,2014-03-26 19:09:59.903999827,Other Vegetables
M09736,8062224,7623116,2014-03-26 19:09:59.903999827,Liquid Soaps & Bars
M09736,8062224,15669777,2014-03-26 19:09:59.903999827,Urad Dal
M09736,8062224,21409124,2014-03-26 19:09:59.903999827,Sugar Cubes
M09736,8062224,15669965,2014-03-26 19:09:59.903999827,Raisins
M09736,8062224,92436826,2014-03-26 19:09:59.903999827,Washing Bars
M09736,8068900,7572306,2014-03-29 10:43:00.192000095,Snacky Nuts
M09736,8068900,34991187,2014-03-29 10:43:00.192000095,Bread
M09736,8068900,15669804,2014-03-29 10:43:00.192000095,Cashews
M09736,8068900,7569805,2014-03-29 10:43:00.192000095,Namkeen
M09736,8068900,15668478,2014-03-29 10:43:00.192000095,Banana
M09736,8104219,15668381,2014-03-15 23:06:00.000000129,Other Vegetables
M09736,8104219,7569805,2014-03-15 23:06:00.000000129,Namkeen
M09736,8104219,15668468,2014-03-15 23:06:00.000000129,Beans
M09736,8104219,21409124,2014-03-15 23:06:00.000000129,Sugar Cubes
M09736,8104219,7572306,2014-03-15 23:06:00.000000129,Snacky Nuts
M09736,8104219,15668685,2014-03-15 23:06:00.000000129,Beans
M09736,8104219,15669815,2014-03-15 23:06:00.000000129,Jaggery
M09736,8104219,34988771,2014-03-15 23:06:00.000000129,Other Sweets
M09736,8104219,15669856,2014-03-15 23:06:00.000000129,Sugar
M09736,8104219,15668521,2014-03-15 23:06:00.000000129,Bread
M09736,8104219,15668416,2014-03-15 23:06:00.000000129,Banana
M09736,8104219,15668377,2014-03-15 23:06:00.000000129,Root Vegetables
M09736,8116554,15668453,2014-03-21 21:15:59.903999956,Brinjals
M09736,8116554,15669772,2014-03-21 21:15:59.903999956,Other Dals
M09736,8116554,15668416,2014-03-21 21:15:59.903999956,Banana
M09736,8116554,15669760,2014-03-21 21:15:59.903999956,Whole Spices
M09736,8116554,15668468,2014-03-21 21:15:59.903999956,Beans
M09736,8116554,15669821,2014-03-21 21:15:59.903999956,Whole Spices
M09736,8116554,15668521,2014-03-21 21:15:59.903999956,Bread
M09736,8116554,15669830,2014-03-21 21:15:59.903999956,Other Rice Products
M09736,8116554,15669789,2014-03-21 21:15:59.903999956,Boiled Rice
M09736,8116554,15668377,2014-03-21 21:15:59.903999956,Root Vegetables
M09736,8116554,15669810,2014-03-21 21:15:59.903999956,Almonds
M09736,8116554,7572306,2014-03-21 21:15:59.903999956,Snacky Nuts
M09736,8132674,15668416,2014-02-28 19:57:00.000000250,Banana
M09736,8132674,15668684,2014-02-28 19:57:00.000000250,Beans
M09736,8132674,15669859,2014-02-28 19:57:00.000000250,Toor Dal
M09736,8132674,15669810,2014-02-28 19:57:00.000000250,Almonds
M09736,8132674,15669865,2014-02-28 19:57:00.000000250,Other Dals
M09736,8132674,15668377,2014-02-28 19:57:00.000000250,Root Vegetables
M09736,8132674,15669772,2014-02-28 19:57:00.000000250,Other Dals
M09736,8132674,21409124,2014-02-28 19:57:00.000000250,Sugar Cubes
M09736,8132674,15668468,2014-02-28 19:57:00.000000250,Beans
M09736,8132674,15669789,2014-02-28 19:57:00.000000250,Boiled Rice
M09736,8132674,15669856,2014-02-28 19:57:00.000000250,Sugar
M09736,8132674,15668381,2014-02-28 19:57:00.000000250,Other Vegetables
M09736,8132674,15669830,2014-02-28 19:57:00.000000250,Other Rice Products
M09736,8132674,7572306,2014-02-28 19:57:00.000000250,Snacky Nuts
M09736,8132674,15668521,2014-02-28 19:57:00.000000250,Bread
M09736,8132674,34990774,2014-02-28 19:57:00.000000250,Eggs
M09736,8132674,7569805,2014-02-28 19:57:00.000000250,Namkeen
M09736,8166849,34989440,2014-02-15 11:28:00.192000095,Other Rice Products
M09736,8166849,15668377,2014-02-15 11:28:00.192000095,Root Vegetables
M09736,8166849,15669799,2014-02-15 11:28:00.192000095,Raisins
M09736,8166849,15668416,2014-02-15 11:28:00.192000095,Banana
M09736,8166849,15668462,2014-02-15 11:28:00.192000095,Gourd & Cucumber
M09736,8166849,15668685,2014-02-15 11:28:00.192000095,Beans
M09736,8166849,34989441,2014-02-15 11:28:00.192000095,Soya Products
M09736,8166849,15669789,2014-02-15 11:28:00.192000095,Boiled Rice
M09736,8166849,21409124,2014-02-15 11:28:00.192000095,Sugar Cubes
M09736,8166849,34989595,2014-02-15 11:28:00.192000095,Raisins
M09736,8166849,34989501,2014-02-15 11:28:00.192000095,Other Dals
M09736,8166849,34990774,2014-02-15 11:28:00.192000095,Eggs
M09736,8166849,15668468,2014-02-15 11:28:00.192000095,Beans
M09736,8166849,15668465,2014-02-15 11:28:00.192000095,Root Vegetables
M09736,8166849,7623116,2014-02-15 11:28:00.192000095,Liquid Soaps & Bars
M09736,8166849,34989209,2014-02-15 11:28:00.192000095,Corn Snacks
M09736,8166849,7624788,2014-02-15 11:28:00.192000095,Ghee
M09736,8166849,15669811,2014-02-15 11:28:00.192000095,Almonds
M09736,8166849,15668379,2014-02-15 11:28:00.192000095,Other Vegetables
M09736,8166849,7572306,2014-02-15 11:28:00.192000095,Snacky Nuts
M09736,8181410,7570594,2014-02-21 11:57:59.904000207,Shoe Polish
M09736,8181410,34990774,2014-02-21 11:57:59.904000207,Eggs
M09736,8181410,92436826,2014-02-21 11:57:59.904000207,Washing Bars
M09736,8181410,15668467,2014-02-21 11:57:59.904000207,Beans
M09736,8181410,15669823,2014-02-21 11:57:59.904000207,Whole Spices
M09736,8181410,34989595,2014-02-21 11:57:59.904000207,Raisins
M09736,8181410,15669856,2014-02-21 11:57:59.904000207,Sugar
M09736,8181410,15669777,2014-02-21 11:57:59.904000207,Urad Dal
M09736,8181410,15669808,2014-02-21 11:57:59.904000207,Other Dry Fruits
M09736,8184240,93025752,2014-02-22 20:10:00.191999714,Cream Biscuits
M09736,8184240,34990774,2014-02-22 20:10:00.191999714,Eggs
M09736,8184240,29247171,2014-02-22 20:10:00.191999714,Whole Spices
M09736,8184240,7572306,2014-02-22 20:10:00.191999714,Snacky Nuts
M09736,8184240,15668375,2014-02-22 20:10:00.191999714,Root Vegetables
M09736,8184240,15668416,2014-02-22 20:10:00.191999714,Banana
M09736,8199070,34989207,2014-01-31 23:57:00.288000138,Corn Snacks
M09736,8199070,15669965,2014-01-31 23:57:00.288000138,Raisins
M09736,8199070,7572306,2014-01-31 23:57:00.288000138,Snacky Nuts
M09736,8199070,15669804,2014-01-31 23:57:00.288000138,Cashews
M09736,8199070,15669865,2014-01-31 23:57:00.288000138,Other Dals
M09736,8199070,15668521,2014-01-31 23:57:00.288000138,Bread
M09736,8199070,21409124,2014-01-31 23:57:00.288000138,Sugar Cubes
M09736,8199070,15668467,2014-01-31 23:57:00.288000138,Beans
M09736,8199070,15668375,2014-01-31 23:57:00.288000138,Root Vegetables
M09736,8199070,15668685,2014-01-31 23:57:00.288000138,Beans
M09736,8199070,34989209,2014-01-31 23:57:00.288000138,Corn Snacks
M09736,8199070,15669780,2014-01-31 23:57:00.288000138,Sugar
M09736,8199070,34990774,2014-01-31 23:57:00.288000138,Eggs
M09736,8199070,15669859,2014-01-31 23:57:00.288000138,Toor Dal
M09736,8199070,15668416,2014-01-31 23:57:00.288000138,Banana
M09736,8235993,15668451,2014-01-17 12:53:00.383999809,Brinjals
M09736,8235993,15668462,2014-01-17 12:53:00.383999809,Gourd & Cucumber
M09736,8235993,15669780,2014-01-17 12:53:00.383999809,Sugar
M09736,8235993,15668416,2014-01-17 12:53:00.383999809,Banana
M09736,8235993,15669863,2014-01-17 12:53:00.383999809,Moong Dal
M09736,8235993,7593949,2014-01-17 12:53:00.383999809,Cream Biscuits
M09736,8235993,15668685,2014-01-17 12:53:00.383999809,Beans
M09736,8235993,34989207,2014-01-17 12:53:00.383999809,Corn Snacks
M09736,8235993,15668375,2014-01-17 12:53:00.383999809,Root Vegetables
M09736,8235993,7574425,2014-01-17 12:53:00.383999809,Liquid Soaps & Bars
M09736,8235993,34989441,2014-01-17 12:53:00.383999809,Soya Products
M09736,8235993,15669810,2014-01-17 12:53:00.383999809,Almonds
M09736,8235993,15669865,2014-01-17 12:53:00.383999809,Other Dals
M09736,8235993,7569805,2014-01-17 12:53:00.383999809,Namkeen
M09736,8235993,15668521,2014-01-17 12:53:00.383999809,Bread
M09736,8235993,15668378,2014-01-17 12:53:00.383999809,Other Vegetables
M09736,8235993,34989209,2014-01-17 12:53:00.383999809,Corn Snacks
M09736,8239232,34990774,2014-01-19 16:34:59.808000285,Eggs
M09736,8251239,15668462,2014-01-25 09:17:00.384000311,Gourd & Cucumber
M09736,8251239,7633009,2014-01-25 09:17:00.384000311,Face Wash
M09736,8251239,15669767,2014-01-25 09:17:00.384000311,Urad Dal
M09736,8251239,15668521,2014-01-25 09:17:00.384000311,Bread
M09736,8251239,15669790,2014-01-25 09:17:00.384000311,Other Rice Products
M09736,8251239,34990774,2014-01-25 09:17:00.384000311,Eggs
M09736,8251239,15668685,2014-01-25 09:17:00.384000311,Beans
M09736,8251239,15668465,2014-01-25 09:17:00.384000311,Root Vegetables
M09736,8251239,15668416,2014-01-25 09:17:00.384000311,Banana
M09736,8251239,34987570,2014-01-25 09:17:00.384000311,Whole Spices
M09736,8251239,15669965,2014-01-25 09:17:00.384000311,Raisins
M09736,8251239,15668381,2014-01-25 09:17:00.384000311,Other Vegetables
M09736,8251239,93141092,2014-01-25 09:17:00.384000311,Yogurt & Lassi
M09736,8251239,15668377,2014-01-25 09:17:00.384000311,Root Vegetables
M09736,8251239,34989207,2014-01-25 09:17:00.384000311,Corn Snacks
M09736,8251239,92436826,2014-01-25 09:17:00.384000311,Washing Bars
M09736,8251239,15668467,2014-01-25 09:17:00.384000311,Beans
M09736,8251239,34989205,2014-01-25 09:17:00.384000311,Corn Snacks
M09736,8256240,34990774,2014-01-27 15:45:59.616000069,Eggs
M09736,8256240,15669797,2014-01-27 15:45:59.616000069,Raisins
M09736,8256240,34989209,2014-01-27 15:45:59.616000069,Corn Snacks
M09736,8303490,15669789,2013-12-13 23:50:00.384000060,Boiled Rice
M09736,8303490,15668521,2013-12-13 23:50:00.384000060,Bread
M09736,8303490,29247229,2013-12-13 23:50:00.384000060,Whole Spices
M09736,8303490,15669804,2013-12-13 23:50:00.384000060,Cashews
M09736,8303490,93156748,2013-12-13 23:50:00.384000060,Ground Coffee
M09736,8303490,7569805,2013-12-13 23:50:00.384000060,Namkeen
M09736,8303490,15669884,2013-12-13 23:50:00.384000060,Whole Spices
M09736,8303490,15669772,2013-12-13 23:50:00.384000060,Other Dals
M09736,8303490,15669830,2013-12-13 23:50:00.384000060,Other Rice Products
M09736,8303490,7573939,2013-12-13 23:50:00.384000060,Wafers
M09736,8303490,93025752,2013-12-13 23:50:00.384000060,Cream Biscuits
M09736,8303490,15668416,2013-12-13 23:50:00.384000060,Banana
M09736,8303490,7586073,2013-12-13 23:50:00.384000060,Instant Pastas
M09736,8303490,34990774,2013-12-13 23:50:00.384000060,Eggs
M09736,8303490,34989441,2013-12-13 23:50:00.384000060,Soya Products
M39021,6422636,7580802,2014-09-28 21:13:00.192000095,Sunflower Oils
